episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2
0,4,-12.804855352625616,0.4060843668470419,-0.38794464661467765,-1.295922132037377,-0.24924904798101985,-0.006114079686183655,0.0,0.0,0.0
1,1,-62.90734387583416,0.5085728900555824,-0.22720757795270616,-2.611327927299271,-0.24924904798101985,-0.006114079686183655,0.0,0.0,0.0
2,3,-21.12806376707573,-17.431411575088266,-0.16340086047739397,-2.2204311319248373,-0.009123155965961032,-0.15640113365632036,0.0,0.0,0.0
3,1,-21.34813664243293,-17.211338699731066,-51.65758588772941,-3.527074159070443,-0.2873862686285795,-0.15640113365632036,0.0,0.0,0.0
4,8,-2.882421397580232,-8.362165040804218,-6.2769139437295145,-1.7843501651569773,-0.16454522351857204,-0.2276866076854106,0.0,0.0,0.0
5,4,-13.368294198136935,-1.8247514565000722,-1.4215396371905002,-1.8048618358318733,-0.24814884846908747,-0.2234146178316392,0.0,0.0,0.0
6,14,-1.1329065179678939,-3.6818854716301823,0.0851604011659145,-1.484906541360792,-0.1986678075502179,-0.2287261714646464,0.0,0.0,0.0
7,12,24.81193592817733,-4.517558803488028,-24.899248104577495,-9.842586196190698,-0.13852087399586596,8.134706394814394,3.0,0.0,3.0
8,4,5.7330189659919135,-13.806101121155276,-5.754847010091955,-3.6904383206970177,-0.17511497647951535,1.7705169894491062,3.0,0.0,3.0
9,3,1.7045417422905966,-4.837923493707162,-18.859182959053467,-2.558969391378168,-0.22927931044772965,0.5866506648195647,3.0,0.0,3.0
10,3,0.2906125890469617,-1.3350731728524838,-23.202394181890952,-2.1662852113201834,-0.349252037161126,0.07440283691297521,3.0,0.0,3.0
11,9,-0.16480136015234398,0.04875018417395263,-7.9269977905391515,-1.5874301821459778,-0.2522489939463521,-0.19539845428721486,3.0,0.0,3.0
12,2,-0.23264029518259915,0.24861878763848283,-29.360042923929782,-2.13584360913181,-0.2676472988870143,-0.17177264446997115,3.0,0.0,3.0
13,16,-0.23586702711820684,-3.0310877456676883,-1.617436151949052,-1.4775161822091913,-0.18657257374375646,-0.2439865364005466,3.0,0.0,3.0
14,11,-0.11975428864492023,-0.20013772521476925,-4.87768224405147,-1.5204687799850563,-0.21951728643335022,-0.12445626956362889,3.0,0.0,3.0
15,3,-16.78319281670983,-0.5287843855446478,-1.404359855891806,-1.8919287391178592,-0.09557305153780386,-0.2134206770510538,3.0,0.0,3.0
16,10,-1.7786874332826028,0.04748971305715541,-5.371635974038658,-1.5714127452018154,-0.19451676782125948,-0.1284317732086438,3.0,0.0,3.0
17,1,-52.219080718226365,0.4878829980009227,-5.69074064996962,-2.8413415087119183,-0.5106497857598783,-0.48454548391415414,3.0,0.0,3.0
18,5,-10.619125086250838,0.2772104947793469,-11.90370332932169,-1.9192290005947044,-0.2930899299247913,-0.01844126310129955,3.0,0.0,3.0
19,1,-10.71138958797293,0.3694749965014381,-62.81713815055039,-3.2448588173430473,-0.2930899299247913,-0.01844126310129955,3.0,0.0,3.0
20,2,-5.562639113389061,0.46649192806164397,-57.009934599191176,-2.958317767964344,-0.42803366083679395,-0.10914704719744235,3.0,0.0,3.0
21,8,-0.8330019017146604,-6.3961971157357675,-6.988569812357867,-1.7400345810091873,-0.1264780633428105,-0.1983165128979206,3.0,0.0,3.0
22,1,-1.1180574971721637,-6.111141520278264,-59.49217575796234,-3.0629232552584584,-0.3909252361942205,0.5345683054480289,3.0,0.0,3.0
23,5,-0.5212987303297483,-11.50592663895772,-11.636314743638383,-1.9311659056622492,-0.156516011724422,-0.12321376721303663,3.0,0.0,3.0
24,2,-0.675001328266895,-5.680820002332289,-31.080650232407557,-2.2186854458305194,-0.0511177693446821,-0.2260174210534081,3.0,0.0,3.0
25,4,-0.5172663291404644,-1.0716890035093316,-20.161182807397363,-1.8572669774380774,-0.29847159077508567,-0.13489999431306215,3.0,0.0,3.0
26,1,-0.5361643720345431,-52.03894918825333,-20.142284764503284,-3.256263253014433,-0.29847159077508567,-0.13489999431306215,3.0,0.0,3.0
27,6,-0.19452724975061728,-17.226329272943463,-3.3012308682444935,-1.9202978706898743,-0.17476640982360758,-0.22152487495446496,3.0,0.0,3.0
28,1,-0.4958628197582601,-69.5329713769807,-2.9998952982368507,-3.2372255037520263,0.6899380518840886,-0.4850784054824469,3.0,0.0,3.0
29,4,-0.20462042061554733,-30.331871338872027,-0.3544849374312104,-2.1996154986973635,0.22890547045381313,-0.3520188037027055,3.0,0.0,3.0
30,2,-25.368857835496673,-14.837385570478997,0.0893051564732921,-2.4117560134746956,-0.18613681723229847,-0.3111537112993626,3.0,0.0,3.0
31,2,-13.010086379568373,-32.91939058140484,0.23157072182667815,-2.4940330834909092,0.10366934646730545,-0.3021212214575996,3.0,0.0,3.0
32,5,-2.8488076636092345,-6.337087728585409,-9.989996168966563,-1.8279202886112784,-0.2360707502369157,-0.261281399715643,3.0,0.0,3.0
33,5,-0.704477117917983,-11.098860928188035,-1.8632836485971762,-1.7390381125677288,-0.2719998597424638,-0.261327971654798,3.0,0.0,3.0
34,2,-0.6433447960687936,-5.260851440376759,-26.51282229656595,-2.1924259019786403,-0.4649216166724069,0.11805870335918005,3.0,0.0,3.0
35,8,-0.22557955382952444,-6.869473199762409,-3.22153616414825,-1.642988789488991,-0.27983535083931654,-0.20580922954554856,3.0,0.0,3.0
36,7,-0.1924103882303049,-8.680400570477559,-0.32377705120613615,-1.5961550888864287,0.08821876355779643,-0.21681246188597456,3.0,0.0,3.0
37,3,-0.43507152987083514,-2.5178969277614587,-16.900963906001262,-1.827384047973819,-0.26530029629268786,-0.01177236162293445,3.0,0.0,3.0
38,1,-50.50888817739734,-2.402545577270174,-16.827147258474753,-3.171461718917745,-0.26530029629268786,-0.01177236162293445,3.0,0.0,3.0
39,6,-8.659990828961549,-8.752222141874741,-2.5605112377575607,-1.8656885217371864,-0.19424803244787617,-0.24636937262949185,3.0,0.0,3.0
40,4,-2.4824888982348257,-15.143887278454383,-0.8931468279193236,-1.7570995050693148,-0.10814435766611458,-0.16347197739393454,3.0,0.0,3.0
41,7,-0.6521822264946416,-1.865871513032388,-7.103142383125551,-1.5597995375870084,-0.2548240133979086,-0.232494780797647,3.0,0.0,3.0
42,10,-0.39418403640881317,-5.000446453351555,-0.3134146898160345,-1.4560264340146452,-0.28340633458064135,-0.2977213961926154,3.0,0.0,3.0
43,7,-7.363500323283459,-0.41418383489379434,0.11955764810848026,-1.5682361302626322,-0.3144982974784966,-0.2323599112554567,3.0,0.0,3.0
44,3,-19.367762030586565,0.44561494795385864,0.286447805528238,-1.848584760851895,-0.48171518177276335,-0.24886278536863218,3.0,0.0,3.0
45,1,-19.428627816794656,0.510090538013159,-50.68728230790161,-3.2056132931142405,-0.48171518177276335,-0.24886278536863218,3.0,0.0,3.0
46,9,-7.843181259825148,0.18556600662720343,-5.4378280122823,-1.7291282921499864,-0.26754803956813383,-0.23256995211715698,3.0,0.0,3.0
47,1,-8.210252279115508,-51.026251860369975,-5.07075699299194,-2.9642211075937133,0.34546683591577215,-0.23256995211715698,3.0,0.0,3.0
48,1,-8.30599837831471,-102.00732777189657,-5.081270967151517,-4.286369326864946,0.34546683591577215,-0.23256995211715698,3.0,0.0,3.0
49,7,-1.3085937493239168,-14.50365803081868,-8.386607769338687,-1.9887124456813616,-0.1341411490737387,0.014709706352860716,3.0,0.0,3.0
50,5,-0.37605732760412763,-13.536924669768984,-1.444913047816249,-1.7775483515014738,-0.001167563342687731,-0.17653347996299104,3.0,0.0,3.0
51,9,-5.878558522890694,-1.2528137727722344,0.16543539885035347,-1.5199765791131141,-0.26321015803315295,-0.2911688502925345,3.0,0.0,3.0
52,2,-3.0568565048199203,-25.88773458151693,-0.0479037190908629,-2.1304006945867,0.09232219683412417,-0.1893280388477746,3.0,0.0,3.0
53,12,-0.45343323926136003,-1.8975900886392634,-4.250616753337143,-1.5254338121526752,-0.2420865376631437,-0.1428402831920912,3.0,0.0,3.0
54,8,-0.42439052789127923,0.13051261190370128,-6.616887695026854,-1.4805473990481082,-0.3277244522407463,-0.28336818994830937,3.0,0.0,3.0
55,2,-0.3800037570740194,0.23306479908023037,-29.64005501425537,-2.0914663430859783,-0.4006371503064972,-0.017682907901265425,3.0,0.0,3.0
56,1,-50.47722737395203,-0.6003005214839077,-29.542831397377356,-3.4602632786535152,-0.15281060659781634,-0.017682907901265425,3.0,0.0,3.0
57,4,-12.752037745652748,-0.41618325807930795,-20.07546835537808,-2.237492825177697,-0.1107907854980801,0.03493437176447329,3.0,0.0,3.0
58,13,-5.116326847237618,0.17042781956593117,-1.2550197759185997,-1.4928638829822976,-0.2351462167704425,-0.2564751705291106,3.0,0.0,3.0
59,2,-2.8944091959099594,-25.35403415063367,-0.269712280341285,-2.0537313704067297,-0.15917337235406764,-0.4097095750779274,3.0,0.0,3.0
60,1,-52.996385733712785,-25.2187528599729,-0.16773574253845855,-3.3696491510743374,-0.15917337235406764,-0.4097095750779274,3.0,0.0,3.0
61,1,-53.07066101005446,-76.9655931388312,0.11875414811009627,-4.751218125637318,0.6537914420182293,-0.4097095750779274,3.0,0.0,3.0
62,6,-8.984238807244575,-21.041468033294322,0.15892099692051398,-2.163483380169303,-0.14320186898595816,-0.2781997611778782,3.0,0.0,3.0
63,4,-2.3751621492134545,-18.18778301380408,0.1688326966324391,-1.9069261445638785,-0.09924802604897949,-0.2306996705499822,3.0,0.0,3.0
64,5,-0.6281608124416426,-3.5076431751779977,-10.058036775984604,-1.7443881344610468,-0.22051157883980185,-0.2222924071664653,3.0,0.0,3.0
65,4,-0.34151898491748683,-0.6311833539043303,-16.032762713170065,-1.7872928573754208,-0.31338210460625643,0.009183868247413674,3.0,0.0,3.0
66,8,-6.50503884182746,0.20214166522190308,-1.791746370433484,-1.5641387473670032,-0.2770584688824885,-0.20915031303066436,3.0,0.0,3.0
67,2,-3.42195058401298,0.27050199571020156,-27.684844758337796,-2.11599266863116,-0.26604036398974096,0.24742392385128348,3.0,0.0,3.0
68,2,-1.7673203229719507,0.1915960288205616,-39.25048959800249,-2.4528804745581905,-0.3241280167304731,-0.029596449142690544,3.0,0.0,3.0
69,5,-0.717987434055744,0.4703894103570878,-17.92856468426686,-1.7680544831524923,-0.33325975136980357,-0.05875263225753187,3.0,0.0,3.0
70,1,-0.8623735838911861,-50.866004773727084,-17.78417853443142,-3.1143033234695503,0.31594569528688776,-0.05875263225753187,3.0,0.0,3.0
71,1,-0.9926128290706479,-102.02610149090216,-17.315436482964543,-4.48906464322824,0.35769763804425075,-0.3758032520192467,3.0,0.0,3.0
72,13,-0.16449281608503227,-7.739386234752664,-5.426820948275911,-1.7323976974902482,-0.1643809259726696,-0.13052524313702277,3.0,0.0,3.0
73,4,-12.76171712167771,-2.046360452835682,-0.8862676459254024,-1.776874373187304,-0.1817386541276661,-0.3522968975111364,3.0,0.0,3.0
74,2,-6.6875719375460845,-27.052561488895257,-0.13642044625547184,-2.1527958322632936,0.028833865327232273,-0.3345793951611326,3.0,0.0,3.0
75,2,-3.421078008618599,-38.92918990296002,0.00908181671782104,-2.4697815400541967,0.010274437611686496,-0.3578597073649527,3.0,0.0,3.0
76,4,-0.981906484331667,-22.31850322920345,0.12890743635647262,-1.9895180832250419,-0.027859897729302256,-0.2457791642957618,3.0,0.0,3.0
77,2,-0.5989395424641568,-11.051265314303404,-26.6945696010828,-2.3586774355176523,-0.12571593422962926,0.21977834167374263,3.0,0.0,3.0
78,1,-1.1366256394796428,-62.579792141033174,-26.12521236620729,-3.598997154783485,0.21791665315138448,-0.11106457996592857,3.0,0.0,3.0
79,1,-1.3610834137305745,-62.355334366782245,-77.91604235677976,-4.9047517001118575,-0.0638428765877327,-0.11106457996592857,3.0,0.0,3.0
80,2,-0.9479044078063251,-56.40701422086029,-38.69065847744884,-3.7808134481256372,-0.178433395175748,-0.30724816828132506,3.0,0.0,3.0
81,4,-12.835733192676885,-14.002996464489769,-9.375110225759652,-2.323933693336151,-0.20186825770377886,-0.28907102024602516,3.0,0.0,3.0
82,21,4.046880206172867,-2.9392144797299986,-5.104539416574607,-6.255329713399941,-0.1964749301646974,-0.203264467697514,4.0,0.0,4.0
83,4,0.9612981004136705,-13.52283086556766,-0.7088126781601218,-2.963894309192158,0.025813231033476516,-0.3285813663516931,4.0,0.0,4.0
84,1,0.7917156682473427,-66.34761224866985,-0.45327750694191016,-4.297440535641532,1.3258044218696974,-0.3285813663516931,4.0,0.0,4.0
85,6,0.011885049596235415,-19.536510935043662,0.04452131062133668,-2.090879581866071,0.04807373834879375,-0.23009935590289518,4.0,0.0,4.0
86,9,-0.29218031570218284,-1.877222560458643,-5.380683518209373,-1.5447528239242942,-0.23928318603801657,-0.2356083744293371,4.0,0.0,4.0
87,5,-10.301234449840468,-0.09244878073549467,-0.8333383169418438,-1.6336151127201781,-0.2706627417058586,-0.2521149538120956,4.0,0.0,4.0
88,1,-10.387690590225947,-52.1489580550491,-0.5168652343032267,-3.0091194073958385,0.6647371991170391,-0.2521149538120956,4.0,0.0,4.0
89,1,-60.48128949356112,-52.006395621318056,-0.4232663309680528,-4.380439074584808,0.4240092793628544,-0.2521149538120956,4.0,0.0,4.0
90,1,-60.68700803844673,-51.80067707643245,-51.96048957163785,-5.696176183320663,0.15100641558157848,-0.2521149538120956,4.0,0.0,4.0
91,2,-55.521812307573256,-25.666190914110278,-25.801936497469036,-4.177017937082097,-0.06837064045279696,-0.25199863080754514,4.0,0.0,4.0
92,19,-3.1391731858014995,-3.954013328601482,-1.1375942264375258,-1.5626325148713271,-0.2157514175232346,-0.24023997033083402,4.0,0.0,4.0
93,11,-4.970483570499755,-0.21980611262778924,0.13592352856720907,-1.511356708945698,-0.23636399933053748,-0.24522108143949817,4.0,0.0,4.0
94,3,-1.7049456027089585,-17.47239037002394,0.5280416444086531,-1.9036654891891216,0.08645516891098493,-0.3115010284519099,4.0,0.0,4.0
95,4,-13.00634273759584,-4.308476102698129,0.4889582228005547,-1.8665174325450584,-0.17449327992907054,-0.3592956909290945,4.0,0.0,4.0
96,6,-2.4797226530974226,-9.453381204995884,0.44456018018686044,-1.6268650269726477,-0.08164944680460223,-0.3451591310942397,4.0,0.0,4.0
97,1,-2.494243849549101,-9.262349564750606,-50.601542367774954,-3.030238148991404,-0.08164944680460223,-0.3451591310942397,4.0,0.0,4.0
98,12,-0.5882307555158796,-4.7469995011916035,-3.8090277854603127,-1.5360348985277055,-0.24856632693533173,-0.30802525555581467,4.0,0.0,4.0
99,3,-0.3329247512391652,-1.445485334329996,-18.65522702522251,-1.883014264330216,-0.29763960856858346,-0.04930435406483203,4.0,0.0,4.0
100,1,-0.4881862878924064,-53.14463861177892,-18.49996548856927,-3.2237905942194622,0.4483515502372329,-0.04930435406483203,4.0,0.0,4.0
101,14,-0.11827432138341183,-7.326317862228509,-1.238022234078136,-1.6197029330103676,-0.11541209772406548,-0.18161939287874038,4.0,0.0,4.0
102,6,-0.27109894107680726,-9.801065156295637,-8.604320694833376,-1.6047576662673342,-0.08666445034826496,-0.09012869777111458,4.0,0.0,4.0
103,3,-0.20558784278345507,-3.151800189674027,-19.84050961999125,-1.909713454338819,-0.24126853468989104,-0.1687560773876935,4.0,0.0,4.0
104,1,-0.35850231255242626,-3.9958986855265155,-71.04936771993668,-3.250939154817226,0.16155056771364806,-0.1687560773876935,4.0,0.0,4.0
105,1,-0.40477794461461,-56.613420762002896,-70.75634658283764,-4.653755318742189,0.7875236317366556,-0.4300474869672649,4.0,0.0,4.0
106,1,-50.46120278621982,-56.479821869390676,-70.69992174123242,-6.0152247956074065,0.7875236317366556,-0.4300474869672649,4.0,0.0,4.0
107,3,-17.033280613915107,-35.77730113383404,-23.221585370591644,-3.35320570061211,0.16846442818264196,-0.4207378043479302,4.0,0.0,4.0
108,7,-2.6803943895628923,-12.179941712908898,-3.070300751080929,-1.8057403387134146,-0.19670658489592027,-0.2784151699773085,4.0,0.0,4.0
109,3,-1.0992478892110618,-21.015139672245862,-0.8176504910035454,-1.9516160390552175,-0.1355846627133813,-0.3253068852477779,4.0,0.0,4.0
110,3,-0.538567723651399,-23.976056757185372,-0.10039840308680335,-2.0099806807541127,-0.11241539061469662,-0.32796847455816086,4.0,0.0,4.0
111,4,-0.5655748646537289,-5.563081255555463,-13.187125481104973,-1.7635967404137594,-0.3544724237828001,-0.14215082287744502,4.0,0.0,4.0
112,2,-25.703252369752775,-2.361075690351823,-6.319059930979993,-2.130531796529449,-0.5136500213765773,-0.24200287696679795,4.0,0.0,4.0
113,7,-3.8435039604850094,-7.3528492133127825,-0.7311120824768139,-1.6586718233194289,-0.3302813037832117,-0.22903891484984884,4.0,0.0,4.0
114,6,-9.19977831334471,-0.8521428300222316,0.10400897285107435,-1.6182219504258875,-0.3489098157091716,-0.27597720341068616,4.0,0.0,4.0
115,1,-59.40694212272346,-0.6449790206434827,0.47161231331076003,-2.9320409312082485,-0.6214398160300945,-0.27597720341068616,4.0,0.0,4.0
116,11,-10.131240777545301,0.24957280663119413,0.07476543373464867,-1.621300518039508,-0.3314453657292152,-0.2314949117752971,4.0,0.0,4.0
117,6,-1.8814955995711886,-8.41477736919442,0.23250617441634103,-1.6229426573196688,-0.15036248114609715,-0.2746148265796028,4.0,0.0,4.0
118,3,-0.6991570514252402,-21.015420638175694,0.14949390970695772,-1.9277626834398542,0.25821515432982617,-0.22086953817133703,4.0,0.0,4.0
119,1,-1.0775634884296321,-73.65563650624833,0.5279003467113497,-3.219039880950276,0.9346301182737535,-0.5106323950305958,4.0,0.0,4.0
120,10,-0.2197104118760222,-7.253609587591777,-4.763196962532077,-1.702582857273168,-0.11332566403277418,-0.2519326685745561,4.0,0.0,4.0
121,5,-0.1846761091352432,-11.568840661798236,-0.8119053657463766,-1.7081246072950855,-0.09876599396900838,-0.22183393923531272,4.0,0.0,4.0
122,5,-0.2554703918799884,-12.205885846449615,0.056154096903664366,-1.6815713611016965,-0.14211372533871117,-0.2370072632295222,4.0,0.0,4.0
123,6,-0.3200861171390868,-1.752508429486429,-8.210975321762778,-1.5998819793942587,-0.2921320465535827,-0.26204526410980694,4.0,0.0,4.0
124,11,-0.10027331804294065,-4.725362987891464,-0.6577186058514671,-1.5385707738760233,-0.13338412608000427,-0.1999440876646317,4.0,0.0,4.0
125,3,-0.31016053285810524,-1.298384902453363,-17.4350875584227,-1.811589879346007,-0.2357842029540946,0.049635236563043306,4.0,0.0,4.0
126,2,-0.41249032644331163,-26.284303541874184,-8.694770817297334,-2.2218839953621616,0.14644665002970858,-0.1171499480872568,4.0,0.0,4.0
127,2,-0.29587256173358734,-13.138869214327048,-29.950713133774247,-2.4931821254985755,-0.04646816907383715,-0.1624810114516242,4.0,0.0,4.0
128,5,-0.1905083847884696,-2.245420885539637,-16.0656523231951,-1.8699019123976268,-0.3474362606013234,-0.20015357110882365,4.0,0.0,4.0
129,4,-0.2859709138056292,-13.668072447013257,-3.7720595980114,-1.8058882740052804,-0.060741249282363886,-0.2940016493788342,4.0,0.0,4.0
130,3,-16.820952861880773,-4.44105669686811,-1.198390642058238,-1.994795556110492,-0.24278336856183935,-0.22354282546529422,4.0,0.0,4.0
131,8,-2.240506173491466,-0.20599348981635773,-6.711370546097787,-1.6196511025807567,-0.3209990868502752,-0.15968639853553665,4.0,0.0,4.0
132,1,-2.537394840906634,0.1179561049218136,-58.69847367003837,-2.939372472826793,-0.599040876995868,0.5993409131326324,4.0,0.0,4.0
133,5,-10.986162203572416,0.24973095379287216,-21.603352383447906,-1.846191434930342,-0.34562451838078767,-0.009648561935701796,4.0,0.0,4.0
134,3,-3.9892476329159288,0.4104372163227475,-23.855618386219536,-1.9106615446937179,-0.4074169976356437,-0.20520166187680564,4.0,0.0,4.0
135,9,-0.7895953953383739,-5.3946470461803635,-2.882952760545665,-1.505164417322991,-0.30658712995219467,-0.10210209606450904,4.0,0.0,4.0
136,1,-1.0296462517267375,-57.18576763106933,-2.55190383644273,-2.8033820792049893,0.46007335700975277,-0.10210209606450904,4.0,0.0,4.0
137,1,-1.1593016195653685,-108.8763478368588,-2.479940820666706,-4.157108512370247,1.262415078557063,-0.10210209606450904,4.0,0.0,4.0
138,19,-0.20298252878884337,-5.641858261869651,-2.748972052352103,-1.5878210089347515,-0.13226668801314867,-0.15797983012720576,4.0,0.0,4.0
139,1,-50.55790309782552,-5.269202862625316,-54.22133419918966,-2.8286775463800953,-0.48823675436352443,-0.15797983012720576,4.0,0.0,4.0
140,4,-25.511686336369245,-0.9450901537434643,-13.128512809800643,-2.00135359244874,-0.41555202722515633,-0.3448071434798107,4.0,0.0,4.0
141,1,-25.641286742640283,-0.6970031121559133,-64.41524280533051,-3.3555450599034446,-0.7088943240655502,-0.3448071434798107,4.0,0.0,4.0
142,1,-25.754482430034212,-0.5838074247619849,-115.30948732701442,-4.66024369097995,-0.7088943240655502,-0.3448071434798107,4.0,0.0,4.0
143,2,-38.40663947246783,0.23749454506973613,-58.930622120004564,-3.5711015807439956,-0.7009816414583975,0.062638984992074,4.0,0.0,4.0
144,1,-38.59295956655386,-51.396098187882615,-58.73108965065323,-4.8964017607405985,0.12567626131000673,0.062638984992074,4.0,0.0,4.0
145,2,-44.488225058467606,-25.506303818750634,-29.07020605638216,-3.7699453391175073,-0.06982729221175603,-0.12394731643023979,4.0,0.0,4.0
146,7,-6.651888780864444,-10.879079920005173,-3.8328104680084896,-1.8466998977034443,-0.15016029086959723,-0.2584168548219728,4.0,0.0,4.0
147,20,-0.5663739761863196,-2.818486425296558,-2.54925742897753,-1.4293700839130636,-0.27359014452748265,-0.21320010321558808,4.0,0.0,4.0
148,8,-0.295701656751924,-7.118611783781732,-0.5218804143352952,-1.5213667959518922,-0.05571252350908705,-0.0850030357705231,4.0,0.0,4.0
149,1,-0.44467281161861244,-6.969640628915044,-51.53354618377114,-2.8660078178645514,-0.3008719104482473,-0.0850030357705231,4.0,0.0,4.0
150,2,-0.26999642254254186,-30.022336765719043,-25.58695922617283,-2.8274185715344524,0.03884842456242251,-0.16925961805476447,4.0,0.0,4.0
151,4,-12.783716983285235,-7.1151113726594195,-6.18052192889361,-2.0507931220416653,-0.28997229475522784,-0.27573866411509784,4.0,0.0,4.0
152,14,31.169908283731925,-0.49511806327865177,-36.095925348887555,-22.973333379576733,-0.20936213415266341,14.082449434573707,9.0,0.0,9.0
153,2,-9.824398930208961,0.16179404043559908,-17.543376769446226,-12.766957889083553,-0.4102074352581851,6.710378462524303,9.0,0.0,9.0
154,12,-0.9091616291685956,0.359108998509107,-5.689570060445544,-2.451076543524344,-0.32168993708273563,0.3914800158368153,9.0,0.0,9.0
155,7,-0.194116341028404,0.11553739379133428,-8.018158175672385,-1.744070381915812,-0.21084575070647033,-0.06850467895001575,9.0,0.0,9.0
156,7,-0.13780691402391476,-7.062527871572195,-1.0353751597904832,-1.6303113818043522,-0.20081930440659415,-0.20945423528472434,9.0,0.0,9.0
157,2,-25.451854868342856,-3.0449638770044993,-0.13473616856434245,-2.1030856787971297,-0.4321278564976735,-0.3932604925738187,9.0,0.0,9.0
158,1,-25.751103783027624,-2.7457149623197306,-51.182349949436436,-3.370712963282891,-0.7505512658280163,-0.3932604925738187,9.0,0.0,9.0
159,9,-3.159698573972279,-0.0064776191638375785,-11.27017805895638,-1.6890103133749805,-0.35640544277236774,-0.19040564607138816,9.0,0.0,9.0
160,6,-0.696050045848955,-8.550331734068807,-1.705383011569704,-1.639916369801668,-0.09355583037593036,-0.21886652811194954,9.0,0.0,9.0
161,7,-7.4651877456170945,-0.9886552938985623,-0.020731262585570533,-1.5703293402180203,-0.23214331822224796,-0.24169325193594873,9.0,0.0,9.0
162,1,-57.62734325337227,-0.8264997861433903,0.2108055721669519,-2.907155513476403,-0.48267220939561567,-0.24169325193594873,9.0,0.0,9.0
163,3,-19.46192933054297,-17.363577517767176,0.3248712868178349,-2.2786638594448543,-0.2986712618214397,-0.2629521986652025,9.0,0.0,9.0
164,7,-2.9832123449765655,-9.48613168086564,0.24934691015869004,-1.668238254706543,-0.28413713541960534,-0.24214874150452373,9.0,0.0,9.0
165,2,-1.6776657135251858,-31.468903369061806,0.31073299611624816,-2.177867696932032,0.4441016481971336,-0.2399463401024973,9.0,0.0,9.0
166,6,-8.963045941545344,-4.894715572219154,0.4510779480522065,-1.656442683096511,-0.21799650688558558,-0.2936166610057221,9.0,0.0,9.0
167,7,-1.518306536044251,-7.9358083257890994,0.3578135653724018,-1.5757252458422422,-0.1656087919874701,-0.30348290357059143,9.0,0.0,9.0
