episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1
0,6,-0.1430052839964139,-8.647195259380299,1.6206050374125855,1.3466029949909906,0.0,0.0
1,3,-0.047668427998804636,-20.32017742384672,2.0178014325537004,1.729774901139151,0.0,0.0
2,2,-26.07510275965964,-10.16008871192336,2.8598543052420773,2.342487203985747,0.0,0.0
3,1,-78.11651904835364,-10.16008871192336,5.248809859680715,3.820086957401919,0.0,0.0
4,2,-65.31084926442021,-5.08004435596168,4.639889115179221,3.3876432321171315,0.0,0.0
5,2,-32.65542463221011,-28.221178020423608,3.7975443110057823,2.6085621863655803,0.0,0.0
6,3,-28.138733771841355,-10.177534314481886,3.124292035517259,2.1731580515696494,0.0,0.0
7,2,-14.28684009347088,-31.302690797920242,3.2572189787250037,2.253268917814016,0.0,0.0
8,4,-16.38979216070601,-7.8256726994800605,2.562007054362559,1.6715170445156329,0.0,0.0
9,2,-34.54419354761415,-3.9128363497400303,3.2239656135451678,2.313358275673988,0.0,0.0
10,3,-11.51473118253805,-18.632218714709907,2.5522549579312277,2.0114538741831502,0.0,0.0
11,3,-3.8382437275126833,-23.52369884810949,2.328351406059914,1.9015958394235228,0.0,0.0
12,4,-0.9595609318781708,-18.641079460314707,2.0596876049311503,1.5835987749180096,0.0,0.0
13,2,-27.478766998272317,-9.320539730157353,3.4809162602335446,2.2693991408751764,0.0,0.0
14,4,-6.869691749568079,-15.156108524827392,2.347828818474558,1.7419845178735693,0.0,0.0
15,7,-8.2976444884163,-2.1651583606896274,1.83950924063824,1.7264546845409672,0.0,0.0
16,1,-8.2976444884163,-53.19876975034407,3.317108994054412,1.7264546845409672,0.0,0.0
17,3,-2.7658814961387663,-34.95055890226052,2.5833027514343088,1.734511406659441,0.0,0.0
18,1,-2.7658814961387663,-86.84534125811274,4.06090250485048,4.2450163744432166,0.0,0.0
19,5,-0.6046836055085599,-27.571080416995766,2.3412875606670744,2.031083077621581,0.0,0.0
20,6,-0.10078060091809332,-13.286460979642362,1.8678143468606843,1.7199909302431513,0.0,0.0
21,3,-0.03359353363936444,-21.574233073398556,2.1002045357030665,2.410141345380172,0.0,0.0
22,2,-0.01679676681968222,-36.815891194757945,2.527702021267705,3.386217007165068,0.0,0.0
23,5,-10.385412436599887,-7.363178238951589,2.2236623041553987,1.859323204165951,0.0,0.0
24,2,-31.024507198307727,-3.6815891194757944,2.8752052147310705,2.4072613554991475,0.0,0.0
25,3,-10.341502399435909,-19.470366689591177,2.436001491659862,2.3981965166109567,0.0,0.0
26,4,-15.536650370105452,-4.867591672397794,2.2429765883093395,2.077148882568911,0.0,0.0
27,10,-6.657014811597523,-5.6366386504064865,1.8052471868340831,1.5734337699696912,0.0,0.0
28,2,-4.251623419537489,-28.73589546997024,2.928967355992364,1.8133380484282302,0.0,0.0
29,9,-6.679529748783819,-8.99915954395404,2.2189275919085203,1.6235693223259142,0.0,0.0
30,7,-8.547834846268797,-1.2855942205648627,1.9265979761535121,1.7095382280341593,0.0,0.0
31,2,-30.71196000591609,-0.6427971102824314,3.4257213033936615,1.5935689907251656,0.0,0.0
32,4,-20.611222018746453,-0.16069927757060784,2.483529297062043,1.8759920010974631,0.0,0.0
33,3,-24.028846403299806,-17.189907004728493,2.6716599048780854,1.7178172855327143,0.0,0.0
34,5,-4.805769280659961,-14.251732106831852,2.011931734391789,2.319263161534188,0.0,0.0
35,3,-18.705620781032806,-4.750577368943951,2.1701572245385656,2.250687473927568,0.0,0.0
36,1,-70.57485105412832,-4.750577368943951,4.418306714750066,3.7282872273437397,0.0,0.0
37,4,-30.752739176686994,-1.1876443422359877,2.9548390366896604,2.040271621898064,0.0,0.0
38,3,-27.60599497009518,-0.3958814474119959,2.865332409040587,1.6651570429101359,0.0,0.0
39,2,-39.348951464187635,-0.19794072370599794,3.411676609629212,1.5713783981631537,0.0,0.0
40,4,-22.862307943156956,-0.20141777906623184,2.643020872556636,1.5010444146029172,0.0,0.0
41,8,-2.925501487288851,-6.40523944101187,1.8079773624857514,1.7952925238701272,0.0,0.0
42,2,-2.123428376490804,-30.001710366803113,2.8119272510822366,3.3252991471859645,0.0,0.0
43,2,-26.951939670867063,-15.000855183401557,3.1964108959116806,3.140249327009154,0.0,0.0
44,4,-6.737984917716766,-17.37010047250506,2.276702477394092,2.286122358921839,0.0,0.0
45,3,-19.49814284828305,-5.790033490835021,2.627876541498288,1.7471072885847274,0.0,0.0
46,1,-71.46158440583007,-5.790033490835021,5.006800129504743,3.224707042000899,0.0,0.0
47,9,-13.692192373822076,-6.333735136729656,2.1655017425981598,1.6863523384956238,0.0,0.0
48,4,-17.374021274013643,-1.583433784182414,2.8512985706400804,1.5297878996860348,0.0,0.0
49,3,-22.82095048010723,-0.527811261394138,2.7743192825724035,1.4949958021727927,0.0,0.0
50,7,-10.552012475838021,-0.07540160877059114,2.022950629606361,1.4800849032385461,0.0,0.0
51,1,-62.439131837120094,-0.07540160877059114,4.338854816407996,2.9576846566547177,0.0,0.0
52,10,-6.358007103614375,-5.158629967089876,2.025579154959337,1.6642130187175859,0.0,0.0
53,8,-0.7957905239476231,-7.052404823244945,1.7307971477860888,1.8156065272241988,0.0,0.0
54,1,-52.808249279379694,-7.052404823244945,4.096123136910319,3.2932062806403706,0.0,0.0
55,5,-21.16710889703946,-1.410480964648989,2.548970140378258,2.136241009544246,0.0,0.0
56,3,-7.05570296567982,-17.713368474168576,2.3272564668755913,2.578231984973177,0.0,0.0
57,2,-3.52785148283991,-34.59367229551198,2.641227986853967,3.2894441218136024,0.0,0.0
58,3,-1.17595049427997,-28.937740845688513,2.358009082367494,2.3538295562795235,0.0,0.0
59,2,-0.587975247139985,-40.572594443923194,2.656604294599919,3.356809591943521,0.0,0.0
60,4,-12.954762606193732,-23.179389787785244,2.193378845434453,2.644338322709088,0.0,0.0
61,6,-2.193918949365725,-12.56309708458621,1.8779547426553502,1.7955571050595747,0.0,0.0
62,7,-7.698717049983256,-1.7947281549408873,1.9137186952021703,1.5230222322223723,0.0,0.0
63,6,-1.2831195083305427,-8.842571569771701,1.7965528692832002,1.8984242889096665,0.0,0.0
64,4,-0.32077987708263567,-15.097221573436258,1.9267379707369718,1.71875621450376,0.0,0.0
65,4,-13.151330755845223,-3.7743053933590645,2.314513358461051,1.5378888686880687,0.0,0.0
66,5,-14.261686202414888,-1.7055608706437184,2.8590343689999775,1.9181770058319212,0.0,0.0
67,2,-33.02125640912955,-0.8527804353218592,3.5158450968515087,1.6978883796240465,0.0,0.0
68,4,-21.06205666371006,-0.2131951088304648,2.610415185806989,1.5326719099681405,0.0,0.0
69,4,-5.265514165927515,-12.903834987188477,2.130203549867919,1.5631291882538492,0.0,0.0
70,7,-8.039331123195291,-9.252874943842672,1.9261722171743785,1.5887474841975318,0.0,0.0
71,7,-1.1484758747421844,-8.728426028330663,1.7527672130125116,1.87671195108083,0.0,0.0
72,2,-26.404646011013906,-4.3642130141653315,2.8696688788779223,1.677155852248501,0.0,0.0
73,1,-26.404646011013906,-55.43652102019013,4.347268632294094,1.677155852248501,0.0,0.0
74,7,-3.8314364422889624,-15.388742515323178,2.0986381294581853,1.9237200458114116,0.0,0.0
75,3,-1.4272713468925435,-22.213487512696926,2.1771457965689005,2.4643193724827372,0.0,0.0
76,2,-26.75207599233002,-11.106743756348463,2.655895380830863,2.7097594396575406,0.0,0.0
77,2,-39.11832072032841,-31.819100734952794,2.997671050424625,3.552159111034721,0.0,0.0
78,9,-10.028324200587308,-3.61827058902486,1.821667839777807,1.955099050894579,0.0,0.0
79,2,-31.398489364196173,-1.80913529451243,2.738590860784886,2.4551492788634612,0.0,0.0
80,2,-41.42469704088833,-0.904567647256215,3.3790467797653356,1.9663745161398165,0.0,0.0
81,7,-13.33559226742075,-0.1292239496080307,2.1310833912220737,1.5474247195195494,0.0,0.0
82,6,-10.803107176781454,-0.021537324934671784,1.893483582601758,1.7355038733360966,0.0,0.0
83,7,-1.5433010252544934,-7.292062991000373,1.7480974080735656,1.5144431991190181,0.0,0.0
84,4,-13.372618606989974,-1.8230157477500932,2.2110510793205167,1.4868106148418834,0.0,0.0
85,7,-1.9103740867128534,-7.6260235667473255,1.7934641933191027,1.8396949632937238,0.0,0.0
86,4,-13.620517036383252,-1.9065058916868314,2.3411826176502792,1.5681235558855597,0.0,0.0
87,3,-21.80294050497305,-0.6355019638956104,2.6934321114086117,1.5077743542393012,0.0,0.0
88,5,-4.36058810099461,-11.422395857210082,2.016286175697894,2.498898148794059,0.0,0.0
89,7,-0.6229411572849443,-8.984797658700641,1.7656406356587282,1.9967055273392564,0.0,0.0
90,3,-17.320366085170622,-3.1512208312571643,2.174603617949218,2.143168262529257,0.0,0.0
91,2,-34.422131741058614,-1.5756104156285822,3.1034902171803638,1.8103840079727145,0.0,0.0
92,3,-11.474043913686204,-17.9971732618422,2.5120964924762927,1.908867056767875,0.0,0.0
93,6,-1.912340652281034,-11.58239972074505,1.8962825021622205,1.6110477969102301,0.0,0.0
94,1,-54.003699235422914,-11.58239972074505,4.325942993330039,3.088647550326402,0.0,0.0
95,1,-54.003699235422914,-63.441354847238046,5.803542746746211,5.663078045035871,0.0,0.0
96,3,-35.205886835893374,-21.14711828241268,3.5633624981412932,3.3652924350947955,0.0,0.0
97,9,-3.9117652039881525,-8.219177585517492,1.8735289198763156,1.7538791337055428,0.0,0.0
98,4,-0.9779413009970381,-14.960566649273964,1.9459819833852507,1.662993119896204,0.0,0.0
99,8,-6.646994528962898,-1.8700708311592456,1.879048352276511,1.5007739242261757,0.0,0.0
100,2,-29.473899600704193,-0.9350354155796228,2.892382003130153,2.2279867155292594,0.0,0.0
101,4,-7.368474900176048,-13.041059234934526,2.20069525419871,1.7016720238384637,0.0,0.0
102,3,-2.4561583000586826,-21.689211312118193,2.211164838149075,2.443277924148685,0.0,0.0
103,1,-53.532820892603915,-21.689211312118193,4.765427184110478,2.443277924148685,0.0,0.0
104,4,-13.383205223150979,-18.374649761733515,2.6689565494437915,1.875434631110759,0.0,0.0
105,5,-2.6766410446301956,-14.23781007561944,2.01139106330493,2.144731512014622,0.0,0.0
106,3,-0.8922136815433985,-22.03997446519449,2.148063441184482,1.9395336835124015,0.0,0.0
107,1,-0.8922136815433985,-73.0663540091079,3.6256631946006537,1.9395336835124015,0.0,0.0
108,8,-0.21197659033048635,-15.598875394362203,1.9308076527412534,1.8673920220790203,0.0,0.0
109,1,-0.21197659033048635,-67.74144075780455,3.4084074061574254,4.4938246149666785,0.0,0.0
110,4,-13.072503780440483,-29.69806632236928,2.537743521385795,2.8637620400759825,0.0,0.0
111,6,-10.679077776785286,-13.504284247847979,2.0675508203590103,1.7454113987208988,0.0,0.0
112,1,-62.40593376297804,-13.504284247847979,4.250676985930207,3.2230111521370706,0.0,0.0
113,5,-23.27331112540424,-2.700856849569596,2.730104285202567,2.1222019838435857,0.0,0.0
114,10,-2.3275903663142365,-5.411159028713068,1.750869435710241,1.5820317734805,0.0,0.0
115,6,-8.998718724737714,-0.9018598381188446,1.8621958072848175,1.7412717156629218,0.0,0.0
116,2,-4.677947521853331,-26.302309420851195,2.5729917368008177,1.854320628675409,0.0,0.0
117,3,-1.559315840617777,-25.840490842871702,2.335263665683111,2.4365764354925123,0.0,0.0
118,3,-0.5197719468725923,-25.81693118677008,2.2560209753105425,1.9760459503184904,0.0,0.0
119,2,-0.25988597343629616,-38.794485515273664,2.6056102410714432,3.042212084426093,0.0,0.0
120,5,-0.2949563863232457,-18.159050373122874,2.134041262721118,2.328580898317892,0.0,0.0
121,4,-12.86214624533791,-4.539762593280718,2.0327862279154205,2.0597449779956447,0.0,0.0
122,7,-1.8374494636197014,-7.957781299129394,1.7679977859755174,1.9255910994041472,0.0,0.0
123,1,-1.8374494636197014,-59.98883430325488,3.245597539391689,4.477209069517355,0.0,0.0
124,2,-26.98140512348506,-29.99441715162744,3.5526024857757044,3.716204288174849,0.0,0.0
125,1,-78.03484836150808,-29.99441715162744,6.083645477214898,3.716204288174849,0.0,0.0
126,2,-64.81325375254896,-14.99720857581372,4.755364995437191,3.335701897503596,0.0,0.0
127,5,-23.36789745163015,-2.999441715162744,2.6901089930049995,1.849220182233657,0.0,0.0
128,5,-5.403935158202364,-10.938614731788002,2.3198257281726007,2.0590766116143704,0.0,0.0
129,1,-56.45249338214306,-10.938614731788002,4.845983705529467,2.0590766116143704,0.0,0.0
130,1,-56.45249338214306,-61.97429365179827,6.323583458945639,2.0590766116143704,0.0,0.0
131,2,-54.352710230414445,-30.987146825899135,5.1291889208960875,2.507138059223357,0.0,0.0
132,3,-18.173304303589166,-27.331087560162484,3.24306362049922,1.8207791886852336,0.0,0.0
133,2,-34.69703859741396,-13.665543780081242,3.183106216752331,2.3879893477587886,0.0,0.0
134,7,-12.342547952918588,-2.3606308829991964,2.10062251871535,1.763088259816055,0.0,0.0
135,8,-1.5428184941148235,-6.828904512460788,1.7401775682555907,1.6362700410470028,0.0,0.0
136,4,-13.369063565626247,-1.8544599551512742,2.1023403997221624,1.8866672636779225,0.0,0.0
137,2,-6.684729620840602,-27.434559689055195,2.528769953277253,3.3149947777708633,0.0,0.0
138,10,-6.170894566150868,-8.072008763025972,1.949788939391357,1.9927780411267648,0.0,0.0
139,2,-3.085447283075434,-29.713994552887144,2.4524942231118505,3.0126512525908042,0.0,0.0
140,2,-27.34354077071146,-14.856997276443572,3.25027271107126,2.245125503003488,0.0,0.0
141,5,-15.874567923417365,-2.971399455288714,2.30799762569285,1.9266248540168693,0.0,0.0
142,1,-15.874567923417365,-54.90206365747706,3.7855973791090216,4.46061234439512,0.0,0.0
143,3,-22.29849462371429,-18.362680448808835,3.073701476732003,2.471937283742488,0.0,0.0
144,9,-8.279131590879624,-2.05904572649286,1.960379990759739,1.5880817012302069,0.0,0.0
145,5,-11.957620259710993,-0.411809145298572,2.070245369704291,1.4996961429789788,0.0,0.0
146,3,-3.985873419903664,-17.231763804084995,2.167681543317602,1.515892897167677,0.0,0.0
147,1,-3.985873419903664,-69.8103487301379,3.6452812967337738,4.632411810353067,0.0,0.0
148,8,-0.498234177487958,-15.213537432700154,1.9332599155078936,1.9615244639922338,0.0,0.0
149,7,-0.07117631106970829,-9.471710133917425,1.753779741345871,1.906856161211289,0.0,0.0
150,3,-0.023725437023236096,-20.371803218297554,2.062193000531462,1.7843032077658767,0.0,0.0
151,1,-51.912530651578436,-20.400978794448488,4.379490693793779,3.276490749257516,0.0,0.0
152,3,-35.110900322821415,-24.249128257315515,3.589123046206943,2.357537752032107,0.0,0.0
153,4,-21.670007727022607,-6.088144472169816,2.4794565084149567,2.0928465992651355,0.0,0.0
154,3,-24.64636332062442,-2.029381490723272,2.7627505948223394,1.6826820353658263,0.0,0.0
155,6,-12.640795084105866,-1.1332795072769313,1.9567957276963852,2.1357733144521034,0.0,0.0
156,7,-1.8058278691579808,-7.572548695827227,1.757142000229941,1.6808936479380938,0.0,0.0
157,6,-8.80583838842155,-1.3379759495851677,1.7704567534544953,1.8211864476906656,0.0,0.0
158,6,-1.566893209337823,-8.922503650372462,1.8719293569261524,1.5947763410415534,0.0,0.0
159,5,-0.3133786418675646,-12.099210824447828,1.8519856248014022,2.007944214623589,0.0,0.0
160,1,-0.3133786418675646,-63.81031439095938,3.329585378217574,4.50420453942059,0.0,0.0
161,1,-51.39450972760913,-63.81031439095938,5.888316217375311,4.50420453942059,0.0,0.0
162,6,-17.122613455328693,-10.63505239849323,2.633885591739115,1.982033884416908,0.0,0.0
163,6,-2.870326595090024,-10.277241488056736,1.933138371241266,1.561672108582961,0.0,0.0
164,1,-54.505495796983936,-10.826081768078785,4.0382873536432795,3.50848889760616,0.0,0.0
165,4,-26.489649208850935,-2.706520442019696,2.571196711211448,2.3547219778177118,0.0,0.0
166,4,-6.622412302212734,-13.539645566729893,2.1203989312190337,1.7940904409270282,0.0,0.0
167,1,-57.680764560860354,-13.539645566729893,4.656350943282823,1.7940904409270282,0.0,0.0
168,5,-11.675616474024036,-13.025365290070624,2.4088699420727364,2.0565302946090895,0.0,0.0
169,2,-31.78354114330422,-6.902460374282035,3.028980299712686,2.8757537653440783,0.0,0.0
170,5,-16.596578034103025,-1.6294797617470098,2.2838198415103075,1.844412242447579,0.0,0.0
171,4,-17.069071609376895,-0.40736994043675245,2.3212921420141712,1.5693028756740235,0.0,0.0
172,3,-5.689690536458965,-17.332616441010643,2.2513638007542287,1.6755958814376395,0.0,0.0
173,6,-0.9482817560764941,-11.389071401734592,1.8528270535418765,1.9238343952219294,0.0,0.0
174,6,-8.777570821388808,-1.8981785669557654,1.8937941310335482,1.7982388192864933,0.0,0.0
175,9,-6.776650999685797,-0.3225127848153039,1.7950752219813404,1.7109017146843735,0.0,0.0
176,2,-3.3883254998428987,-26.356966635626765,2.375137364406842,3.109004550955129,0.0,0.0
177,7,-0.5083255538519379,-11.099133952143609,1.816905091188578,2.068051873570526,0.0,0.0
178,4,-13.14808000448653,-3.0045370454228744,2.228591032690672,1.6252127834547603,0.0,0.0
179,1,-64.8650051830249,-3.0045370454228744,4.403469687297129,3.102812536870932,0.0,0.0
180,6,-19.508376982051157,-0.5007561742371457,2.423249887311333,1.7484685506586317,0.0,0.0
181,7,-10.119870622669898,-7.373960116399781,1.8628708938265266,1.8731389478764753,0.0,0.0
182,5,-2.0239741245339795,-12.269505018028067,1.8501739321814772,2.298065431047649,0.0,0.0
183,4,-13.439602214218139,-3.0673762545070167,2.236411669461672,1.682716172824041,0.0,0.0
184,2,-32.25828806211862,-1.5336881272535083,2.619896080882556,2.318957839828192,0.0,0.0
185,4,-8.064572015529656,-13.354037209562959,2.132573773636811,1.871179580817893,0.0,0.0
186,8,-7.454927725131356,-1.6692546511953699,1.8854083959815966,1.526797231841387,0.0,0.0
187,9,-0.886130497093235,-5.9332991713712,1.7448947694927666,1.555763741031697,0.0,0.0
188,7,-7.416138849611159,-0.9470586633559143,1.8735620705129785,1.4887660373612468,0.0,0.0
189,2,-29.6902759509034,-0.47352933167795713,2.8017414299275774,2.221982772096795,0.0,0.0
190,7,-12.0702834313319,-7.496275840464983,2.282145626660172,1.6990395965711753,0.0,0.0
191,1,-63.11992360799625,-7.496275840464983,4.809385556740693,1.6990395965711753,0.0,0.0
192,6,-19.213735487647206,-1.2493793067441639,2.500593748470099,1.5145063939420058,0.0,0.0
193,2,-35.892491721336,-0.6246896533720819,3.3675559664449604,2.234852950387175,0.0,0.0
194,4,-8.973122930334,-13.13487764184077,2.319488745027412,2.3345985800365354,0.0,0.0
195,4,-15.32898372518823,-3.2837194104601926,2.442102083127712,1.6918494600712628,0.0,0.0
196,7,-9.585893038413007,-7.846837826379407,1.9896439743152854,1.5832871263830182,0.0,0.0
197,11,-5.591502842988974,-0.748353221084296,1.7304013424416953,1.621534946723719,0.0,0.0
198,8,-0.6989378553736217,-6.499266177290057,1.6938999212213837,1.5145882437598484,0.0,0.0
199,2,-0.34946892768681087,-28.91754163546377,2.3245497140268636,1.6418712850015649,0.0,0.0
200,4,-13.08215583982374,-7.229385408865943,2.3628837472899376,1.51866763631252,0.0,0.0
201,5,-12.913430725123112,-11.832126856569168,2.0294207523695578,2.015533672455075,0.0,0.0
202,3,-4.304476908374371,-20.953865294571987,2.1540733375393577,1.656911059762473,0.0,0.0
203,2,-2.1522384541871853,-36.24310344293288,2.5546364221858506,1.7940887545077533,0.0,0.0
204,2,-27.037830626493083,-18.12155172146644,3.4217459657022573,1.6358442539619626,0.0,0.0
205,6,-4.506305104415514,-11.520390721502906,2.0478907476998813,1.917039230334999,0.0,0.0
206,1,-56.39323617169598,-11.520390721502906,4.310548429011139,3.394638983751171,0.0,0.0
207,1,-56.39323617169598,-62.59861586033639,5.788148182427311,3.394638983751171,0.0,0.0
208,4,-14.098309042923995,-29.029397540571892,2.9246367990229993,2.2824097318171033,0.0,0.0
209,5,-2.819661808584799,-16.12232546501347,2.0625271132207716,1.733661696967641,0.0,0.0
210,5,-10.962067688962545,-3.2244650930026943,2.1294874276148827,1.5288121421264655,0.0,0.0
211,2,-31.853185948926857,-1.6122325465013472,3.414885681076387,1.5032059477713187,0.0,0.0
212,7,-11.994954667399892,-0.23031893521447816,2.0844834176735545,1.692343460240646,0.0,0.0
213,7,-1.7135649524856988,-7.386155410942294,1.7753830987981083,1.881426194022503,0.0,0.0
214,4,-13.180285310248564,-1.8465388527355735,2.1733396002428385,1.5785563635677546,0.0,0.0
215,6,-10.831677272264313,-0.30775647545592894,2.039602111479956,1.4944258551081022,0.0,0.0
216,1,-62.34689637841309,-0.30775647545592894,3.996011827118271,2.972025608524274,0.0,0.0
217,5,-22.880762938539373,-0.06155129509118579,2.4405936692943335,2.0720048751210265,0.0,0.0
218,4,-18.683653083788865,-0.10465560299622316,2.2523129122555043,2.084868751419855,0.0,0.0
219,7,-2.753851659029615,-7.477866891408632,1.8841171022267353,1.9550217571864439,0.0,0.0
220,2,-27.415043334472127,-3.738933445704316,2.8521049235487057,2.4551106320093936,0.0,0.0
221,6,-5.082573811811587,-9.142245720037794,2.252136987845097,1.6478499257642214,0.0,0.0
222,5,-11.377886577267692,-1.8494560168705498,2.053699736322254,1.828176611432007,0.0,0.0
223,4,-2.844471644316923,-13.378672742653366,1.9910246874967354,1.6970716485849446,0.0,0.0
224,7,-7.737711149547427,-1.9112389632361952,1.9097160498661752,1.508952881297425,0.0,0.0
225,3,-2.579237049849142,-17.802883827891783,2.11417177003823,2.353883279673006,0.0,0.0
226,3,-18.021374409524665,-5.934294609297261,2.343402793679012,2.262227513307174,0.0,0.0
227,2,-34.768866350041165,-2.9671473046486305,2.8695594516637,2.6087135100697587,0.0,0.0
228,2,-43.40364648762892,-1.4835736523243153,3.23556531280341,2.781956508451051,0.0,0.0
229,7,-6.275893430179241,-7.673210634128007,2.015195872906054,1.7708981886688449,0.0,0.0
230,2,-29.659587272662105,-3.8366053170640035,3.1474961249517652,2.363048847750594,0.0,0.0
231,5,-5.931917454532421,-11.156125320465932,2.107098978406525,1.8012460522655438,0.0,0.0
232,8,-0.7414896818165526,-7.775210248838773,1.7409871257169873,1.8334500937298959,0.0,0.0
233,3,-0.2471632272721842,-19.873171332390346,2.057928795321834,2.483702639223015,0.0,0.0
234,6,-0.0411938712120307,-11.938941732888564,1.8205878859698108,1.7420278269145875,0.0,0.0
235,1,-51.063491537149524,-11.938941732888564,4.3204853053234755,1.7420278269145875,0.0,0.0
236,5,-20.60884796382778,-2.5260121307190775,2.6109722869094085,1.5334216684707593,0.0,0.0
237,4,-5.152211990956945,-14.892012255453842,2.130342825143524,2.1408706927957057,0.0,0.0
238,8,-0.7506194004386417,-8.33698403175376,1.7739558320320075,1.885633953949462,0.0,0.0
239,4,-13.215312089876084,-2.08424600793844,2.2096770397814702,1.5796083035494943,0.0,0.0
240,4,-16.129544277408197,-0.52106150198461,2.089440525730654,1.8725018293035454,0.0,0.0
241,3,-5.376514759136065,-17.321722361867952,2.1740799286597228,2.4635982543192925,0.0,0.0
242,1,-57.18269606660424,-17.321722361867952,4.370490699374542,3.9411980077354642,0.0,0.0
243,4,-27.099070137347937,-4.330430590466988,2.834050959129334,2.093499316995995,0.0,0.0
244,3,-9.03302337911598,-18.81365658566691,2.422283406459283,1.9484343185918718,0.0,0.0
245,6,-1.50550389651933,-11.725049099656195,1.881313654492719,1.9903753383250196,0.0,0.0
246,2,-0.752751948259665,-31.530772388715892,2.4182565806625314,2.990136396369438,0.0,0.0
247,8,-0.14734522220796414,-10.388961959441719,1.8252574403367412,1.7211370703833706,0.0,0.0
248,2,-0.18363735533525719,-31.218325419265902,2.5001932178158173,1.9974970006930401,0.0,0.0
249,2,-26.146931354230638,-15.609162709632951,3.1259280180165323,2.476348253762692,0.0,0.0
